sent0	sent1	hard_neg
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.webpage ?y .?y ns:common.webpage.topic ?x .
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.webpage ?y .?y ns:type.object.type ?x .
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.image ?y .?y ns:type.content.length ?x .
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.image ?y .?y ns:type.content.source ?x .
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.image ?y .?y ns:type.content.uploaded_by ?x .
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.image ?y .?y ns:type.content.blob_id ?x .
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.image ?y .?y ns:common.image.appears_in_topic_gallery ?x .
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_for ?y .?y ns:common.notable_for.object ?x .
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_for ?y .?y ns:common.notable_for.notable_object ?x .
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_for ?y .?y ns:common.notable_for.display_name ?x .
who was <e> when flightplan was released?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_for ?y .?y ns:type.object.type ?x .
what is the second <e> book called?	ns:book.literary_series.works_in_this_series ?x .	ns:book.literary_series.part_of_series ?x .
what is the second <e> book called?	ns:book.literary_series.works_in_this_series ?x .	ns:book.literary_series.isfdb_id ?x .
what is the second <e> book called?	ns:book.literary_series.works_in_this_series ?x .	ns:book.literary_series.author_s ?x .
what is the second <e> book called?	ns:book.literary_series.works_in_this_series ?x .	ns:book.literary_series.fictional_universe ?x .
what is the second <e> book called?	ns:book.literary_series.works_in_this_series ?x .	ns:type.object.name ?x .
who is <e>'s daughter?	ns:people.person.children ?x .	ns:people.person.sibling_s ?x .
who is <e>'s daughter?	ns:people.person.children ?x .	ns:people.person.parents ?x .
who is <e>'s daughter?	ns:people.person.children ?x .	ns:people.person.spouse_s ?x .
who is <e>'s daughter?	ns:people.person.children ?x .	ns:people.person.date_of_birth ?x .
who is <e>'s daughter?	ns:people.person.children ?x .	ns:people.person.height_meters ?x .
when did the <e> come out?	ns:book.written_work.date_of_first_publication ?x .	ns:book.written_work.copyright_date ?x .
when did the <e> come out?	ns:book.written_work.date_of_first_publication ?x .	ns:book.book.editions ?x .
when did the <e> come out?	ns:book.written_work.date_of_first_publication ?x .	ns:award.award_winning_work.awards_won ?x .
when did the <e> come out?	ns:book.written_work.date_of_first_publication ?x .	ns:book.written_work.previous_in_series ?x .
when did the <e> come out?	ns:book.written_work.date_of_first_publication ?x .	ns:book.written_work.isfdb_id ?x .
who was the director of the movie <e>	ns:film.film.directed_by ?x .	ns:film.film.film_casting_director ?x .
who was the director of the movie <e>	ns:film.film.directed_by ?x .	ns:film.film.edited_by ?x .
who was the director of the movie <e>	ns:film.film.directed_by ?x .	ns:film.film.produced_by ?x .
who was the director of the movie <e>	ns:film.film.directed_by ?x .	ns:film.film.film_art_direction_by ?x .
who was the director of the movie <e>	ns:film.film.directed_by ?x .	ns:film.film.film_production_design_by ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.character ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.film ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.special_performance_type ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:film.film_character.portrayed_in_films ?y .?y ns:type.object.type ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?y .?y ns:fictional_universe.fictional_universe.characters ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?y .?y ns:comic_books.comic_book_fictional_universe.characters_primarily_appearing_in_this_universe ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?y .?y ns:fictional_universe.fictional_universe.species ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?y .?y ns:fictional_universe.fictional_universe.languages ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?y .?y ns:fictional_universe.fictional_universe.locations ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.species ?y .?y ns:fictional_universe.character_species.found_in_fictional_universe ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.species ?y .?y ns:fictional_universe.character_species.characters_of_this_species ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.species ?y .?y ns:type.object.name ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.species ?y .?y ns:common.topic.notable_for ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.species ?y .?y ns:common.topic.article ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:film.actor.film ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:film.producer.film ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:film.person_or_entity_appearing_in_film.films ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:tv.tv_actor.starring_roles ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:film.film_story_contributor.film_story_credits ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:base.fictionaluniverse.deceased_fictional_character.date_of_death ?y .?y ns:fictional_universe.fictional_date_time.portrayed_in ?x .
who plays princess <e> in star wars?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:base.fictionaluniverse.deceased_fictional_character.date_of_death ?y .?y ns:type.object.type ?x .
what film <e> starred in that billy chung directed	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:film.person_or_entity_appearing_in_film.films ?y .?y ns:film.personal_film_appearance.film ?x .
what film <e> starred in that billy chung directed	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:film.person_or_entity_appearing_in_film.films ?y .?y ns:film.personal_film_appearance.type_of_appearance ?x .
what film <e> starred in that billy chung directed	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:film.person_or_entity_appearing_in_film.films ?y .?y ns:film.personal_film_appearance.person ?x .
what film <e> starred in that billy chung directed	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:film.person_or_entity_appearing_in_film.films ?y .?y ns:type.object.type ?x .
what film <e> starred in that billy chung directed	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.award ?x .
what film <e> starred in that billy chung directed	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .
what film <e> starred in that billy chung directed	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.award_winner ?x .
what film <e> starred in that billy chung directed	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.year ?x .
